start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
8,28,17,14,17,20,6
8,28,2,14,17,21,7
8,28,8,14,17,20,6
8,28,20,14,17,22,8
8,28,10,14,17,21,7
8,28,5,14,17,21,7
8,28,22,14,17,22,8
8,28,17,14,17,21,7
8,28,17,14,17,22,8
8,28,2,14,17,22,8
8,28,8,14,17,21,7
8,28,8,14,17,22,8
8,28,10,14,17,22,8
8,28,5,14,17,22,8
8,28,17,15,18,21,6
8,28,2,15,18,22,7
8,28,8,15,18,21,6
8,28,20,15,18,23,8
8,28,10,15,18,22,7
8,28,5,15,18,22,7
8,28,22,15,18,23,8
8,28,17,15,18,22,7
8,28,17,15,18,23,8
8,28,2,15,18,23,8
8,28,8,15,18,22,7
8,28,8,15,18,23,8
8,28,10,15,18,23,8
8,28,5,15,18,23,8
8,28,17,16,19,22,6
8,28,2,16,19,23,7
8,28,8,16,19,22,6
8,28,20,16,19,24,8
8,28,10,16,19,23,7
8,28,5,16,19,23,7
8,28,22,16,19,24,8
8,28,17,16,19,23,7
8,28,17,16,19,24,8
8,28,2,16,19,24,8
8,28,8,16,19,23,7
8,28,8,16,19,24,8
8,28,10,16,19,24,8
8,28,5,16,19,24,8
8,28,17,17,20,23,6
8,28,2,17,20,24,7
8,28,8,17,20,23,6
8,28,20,17,20,25,8
8,28,10,17,20,24,7
8,28,5,17,20,24,7
8,28,22,17,20,25,8
8,28,17,17,20,24,7
8,28,17,17,20,25,8
8,28,2,17,20,25,8
8,28,8,17,20,24,7
8,28,8,17,20,25,8
8,28,10,17,20,25,8
8,28,5,17,20,25,8
8,28,17,18,21,24,6
8,28,2,18,21,25,7
8,28,8,18,21,24,6
8,28,20,18,21,26,8
8,28,10,18,21,25,7
8,28,5,18,21,25,7
8,28,22,18,21,26,8
8,28,17,18,21,25,7
8,28,17,18,21,26,8
8,28,2,18,21,26,8
8,28,8,18,21,25,7
8,28,8,18,21,26,8
8,28,10,18,21,26,8
8,28,5,18,21,26,8
8,28,17,19,22,25,6
8,28,2,19,22,26,7
8,28,8,19,22,25,6
8,28,20,19,22,27,8
8,28,10,19,22,26,7
8,28,5,19,22,26,7
8,28,22,19,22,27,8
8,28,17,19,22,26,7
8,28,17,19,22,27,8
8,28,2,19,22,27,8
8,28,8,19,22,26,7
8,28,8,19,22,27,8
8,28,10,19,22,27,8
8,28,5,19,22,27,8
8,28,17,20,23,26,6
8,28,2,20,23,27,7
8,28,8,20,23,26,6
8,28,20,20,23,28,8
8,28,10,20,23,27,7
8,28,5,20,23,27,7
8,28,22,20,23,28,8
8,28,17,20,23,27,7
8,28,17,20,23,28,8
8,28,2,20,23,28,8
8,28,8,20,23,27,7
8,28,8,20,23,28,8
8,28,10,20,23,28,8
8,28,5,20,23,28,8
8,28,17,21,24,27,6
8,28,2,21,24,28,7
8,28,8,21,24,27,6
8,28,20,21,24,29,8
8,28,10,21,24,28,7
8,28,5,21,24,28,7
8,28,22,21,24,29,8
8,28,17,21,24,28,7
8,28,17,21,24,29,8
8,28,2,21,24,29,8
8,28,8,21,24,28,7
8,28,8,21,24,29,8
8,28,10,21,24,29,8
8,28,5,21,24,29,8
8,28,17,22,25,28,6
8,28,2,22,25,29,7
8,28,8,22,25,28,6
8,28,20,22,25,30,8
8,28,10,22,25,29,7
8,28,5,22,25,29,7
8,28,22,22,25,30,8
8,28,17,22,25,29,7
8,28,17,22,25,30,8
8,28,2,22,25,30,8
8,28,8,22,25,29,7
8,28,8,22,25,30,8
8,28,10,22,25,30,8
8,28,5,22,25,30,8
8,28,17,23,26,29,6
8,28,2,23,26,30,7
8,28,8,23,26,29,6
8,28,20,23,26,31,8
8,28,10,23,26,30,7
8,28,5,23,26,30,7
8,28,22,23,26,31,8
8,28,17,23,26,30,7
8,28,17,23,26,31,8
8,28,2,23,26,31,8
8,28,8,23,26,30,7
8,28,8,23,26,31,8
8,28,10,23,26,31,8
8,28,5,23,26,31,8
8,28,17,24,27,30,6
8,28,2,24,27,31,7
8,28,8,24,27,30,6
8,28,20,24,27,32,8
8,28,10,24,27,31,7
8,28,5,24,27,31,7
8,28,22,24,27,32,8
8,28,17,24,27,31,7
8,28,17,24,27,32,8
8,28,2,24,27,32,8
8,28,8,24,27,31,7
8,28,8,24,27,32,8
8,28,10,24,27,32,8
8,28,5,24,27,32,8
8,28,17,25,28,31,6
8,28,2,25,28,32,7
8,28,8,25,28,31,6
8,28,20,25,28,33,8
8,28,10,25,28,32,7
8,28,5,25,28,32,7
8,28,22,25,28,33,8
8,28,17,25,28,32,7
8,28,17,25,28,33,8
8,28,2,25,28,33,8
8,28,8,25,28,32,7
8,28,8,25,28,33,8
8,28,10,25,28,33,8
8,28,5,25,28,33,8
8,28,17,26,29,32,6
8,28,2,26,29,33,7
8,28,8,26,29,32,6
8,28,20,26,29,34,8
8,28,10,26,29,33,7
