start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
8,28,17,8,11,14,6
8,28,2,8,11,15,7
8,28,8,8,11,14,6
8,28,20,8,11,16,8
8,28,10,8,11,15,7
8,28,5,8,11,15,7
8,28,22,8,11,16,8
8,28,17,8,11,15,7
8,28,17,8,11,16,8
8,28,2,8,11,16,8
8,28,8,8,11,15,7
8,28,8,8,11,16,8
8,28,10,8,11,16,8
8,28,5,8,11,16,8
8,28,17,9,12,15,6
8,28,2,9,12,16,7
8,28,8,9,12,15,6
8,28,20,9,12,17,8
8,28,10,9,12,16,7
8,28,5,9,12,16,7
8,28,22,9,12,17,8
8,28,17,9,12,16,7
8,28,17,9,12,17,8
8,28,2,9,12,17,8
8,28,8,9,12,16,7
8,28,8,9,12,17,8
8,28,10,9,12,17,8
8,28,5,9,12,17,8
8,28,17,10,13,16,6
8,28,2,10,13,17,7
8,28,8,10,13,16,6
8,28,20,10,13,18,8
8,28,10,10,13,17,7
8,28,5,10,13,17,7
8,28,22,10,13,18,8
8,28,17,10,13,17,7
8,28,17,10,13,18,8
8,28,2,10,13,18,8
8,28,8,10,13,17,7
8,28,8,10,13,18,8
8,28,10,10,13,18,8
8,28,5,10,13,18,8
8,28,17,11,14,17,6
8,28,2,11,14,18,7
8,28,8,11,14,17,6
8,28,20,11,14,19,8
8,28,10,11,14,18,7
8,28,5,11,14,18,7
8,28,22,11,14,19,8
8,28,17,11,14,18,7
8,28,17,11,14,19,8
8,28,2,11,14,19,8
8,28,8,11,14,18,7
8,28,8,11,14,19,8
8,28,10,11,14,19,8
8,28,5,11,14,19,8
8,28,17,12,15,18,6
8,28,2,12,15,19,7
8,28,8,12,15,18,6
8,28,20,12,15,20,8
8,28,10,12,15,19,7
8,28,5,12,15,19,7
8,28,22,12,15,20,8
8,28,17,12,15,19,7
8,28,17,12,15,20,8
8,28,2,12,15,20,8
8,28,8,12,15,19,7
8,28,8,12,15,20,8
8,28,10,12,15,20,8
8,28,5,12,15,20,8
8,28,17,13,16,19,6
8,28,2,13,16,20,7
8,28,8,13,16,19,6
8,28,20,13,16,21,8
8,28,10,13,16,20,7
8,28,5,13,16,20,7
8,28,22,13,16,21,8
8,28,17,13,16,20,7
8,28,17,13,16,21,8
8,28,2,13,16,21,8
8,28,8,13,16,20,7
8,28,8,13,16,21,8
8,28,10,13,16,21,8
8,28,5,13,16,21,8
8,28,17,14,17,20,6
8,28,2,14,17,21,7
8,28,8,14,17,20,6
8,28,20,14,17,22,8
8,28,10,14,17,21,7
8,28,5,14,17,21,7
8,28,22,14,17,22,8
8,28,17,14,17,21,7
8,28,17,14,17,22,8
8,28,2,14,17,22,8
8,28,8,14,17,21,7
8,28,8,14,17,22,8
8,28,10,14,17,22,8
8,28,5,14,17,22,8
8,28,17,15,18,21,6
8,28,2,15,18,22,7
8,28,8,15,18,21,6
8,28,20,15,18,23,8
8,28,10,15,18,22,7
8,28,5,15,18,22,7
8,28,22,15,18,23,8
8,28,17,15,18,22,7
8,28,17,15,18,23,8
8,28,2,15,18,23,8
8,28,8,15,18,22,7
8,28,8,15,18,23,8
8,28,10,15,18,23,8
8,28,5,15,18,23,8
8,28,17,16,19,22,6
8,28,2,16,19,23,7
8,28,8,16,19,22,6
8,28,20,16,19,24,8
8,28,10,16,19,23,7
8,28,5,16,19,23,7
8,28,22,16,19,24,8
8,28,17,16,19,23,7
8,28,17,16,19,24,8
8,28,2,16,19,24,8
8,28,8,16,19,23,7
8,28,8,16,19,24,8
8,28,10,16,19,24,8
8,28,5,16,19,24,8
8,28,17,17,20,23,6
